Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality
C5077072,Unit 1013 - 105 George St,Moss Park - Toronto,Condo Apt,649999,655281,2021-02-09 00:00:00,635000.0,1.33,2,1,2717.0,"Condo Apt, Apartment",610.0,,700.0,,heat,33,23.0,2021-01-06 00:00:00,2021-02-09 00:00:00,2143.0,2.17,Adelaide & Jarvis,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Sauna, Visitor Parking",W,Toronto
C5073181,Unit 1635 - 251 Jarvis St,Church-Yonge Corridor - Toronto,Condo Apt,550000,533033,2021-02-08 00:00:00,530000.0,1.33,1,0,1598.0,"Condo Apt, Apartment",421.0,New,500.0,,,37,32.0,2021-01-02 00:00:00,2021-02-08 00:00:00,1600.0,2.01,Dundas & Jarvis,"Concierge, Exercise Room, Guest Suites, Outdoor Pool, Party/Meeting Room",E,Toronto
C5072158,Unit 502 - 181 Dundas St E,Church-Yonge Corridor - Toronto,Condo Apt,569000,557833,2021-02-12 00:00:00,565000.0,1.33,1,0,1877.0,"Condo Apt, Apartment",332.0,,500.0,,heat,40,32.0,2020-12-30 00:00:00,2021-02-12 00:00:00,1608.0,2.11,Dundas & Jarvis,"Bike Storage, Concierge, Exercise Room",N,Toronto
C5055886,Unit 305 - 33 Mill St,Waterfront Communities C8 - Toronto,Condo Apt,700000,694158,2021-02-08 00:00:00,680000.0,1.33,1,1,2789.0,"Condo Apt, Apartment",576.0,11-15,700.0,,"water,heat",68,20.0,2020-12-02 00:00:00,2021-02-08 00:00:00,1877.0,1.61,Front & Parliament,"Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",S,Toronto
C5107359,Unit 3505 - 295 Adelaide St W,Waterfront Communities C1 - Toronto,Condo Apt,629900,635641,2021-02-10 00:00:00,681000.0,1.33,1,0,2765.0,"Condo Apt, Apartment",447.0,,600.0,,"water,heat",0,33.0,2021-02-07 00:00:00,2021-02-10 00:00:00,1844.0,1.92,Adelaide St W & John St,"Exercise Room, Gym, Recreation Room",E,Toronto
C5106244,Unit 712 - 361 Front St,Waterfront Communities C1 - Toronto,Condo Apt,649900,641197,2021-02-08 00:00:00,665000.0,1.0,1,1,1980.0,"Condo Apt, Apartment",525.0,,600.0,,water,2,30.0,2021-02-05 00:00:00,2021-02-08 00:00:00,1748.0,1.69,Front & Spadina,"Concierge, Exercise Room, Guest Suites, Indoor Pool, Party/Meeting Room, Visitor Parking",NW,Toronto
C5105395,Unit 2207 - 45 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,599900,603517,2021-02-09 00:00:00,631000.0,1.33,1,0,2790.0,"Condo Apt, Apartment",379.0,,600.0,,"water,heat",2,37.0,2021-02-05 00:00:00,2021-02-09 00:00:00,2165.0,2.64,Yonge & Charles,,NE,Toronto
C5105346,Unit 368 - 313 Richmond St E,Moss Park - Toronto,Condo Apt,569990,570476,2021-02-12 00:00:00,590000.0,1.33,1,1,1889.0,"Condo Apt, Apartment",400.0,,500.0,,"water,hydro,heat",2,32.0,2021-02-05 00:00:00,2021-02-12 00:00:00,1850.0,2.43,Richmond & Sherbourne,"Bbqs Allowed, Concierge, Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto
C5104596,Unit 2101 - 42 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,679888,663239,2021-02-08 00:00:00,681800.0,1.33,1,0,2729.0,"Condo Apt, Apartment",365.0,0-5,500.0,,"water,heat",3,37.0,2021-02-04 00:00:00,2021-02-08 00:00:00,1773.0,1.8,Yonge & Charles,"Concierge, Gym, Outdoor Pool, Visitor Parking",E,Toronto
W5100924,Unit 803 - 103 The Queensway,High Park-Swansea - Toronto,Condo Apt,595500,584417,2021-02-12 00:00:00,615780.0,2.0,1,1,2090.0,"Condo Apt, Apartment",569.0,6-10,700.0,,"water,heat",7,22.0,2021-01-31 00:00:00,2021-02-12 00:00:00,1967.0,2.24,Windermere & The Queensway,"Bike Storage, Concierge, Guest Suites, Gym, Indoor Pool, Outdoor Pool",SE,Toronto
C5100862,Unit 2610 - 219 Fort York Blvd,Niagara - Toronto,Condo Apt,697700,705265,2021-02-18 00:00:00,690000.0,1.33,1,1,1973.0,"Condo Apt, Apartment",465.0,,600.0,,"water,heat",6,25.0,2021-02-01 00:00:00,2021-02-18 00:00:00,2042.0,2.23,Bathurst & Lakeshore,"Concierge, Gym, Indoor Pool, Rooftop Deck/Garden, Sauna, Visitor Parking",W,Toronto
C5094094,Unit 2207 - 1055 Bay St,Bay Street Corridor - Toronto,Condo Apt,649900,648815,2021-02-08 00:00:00,635000.0,1.33,1,1,2370.0,"Condo Apt, Apartment",628.0,,700.0,,"water,hydro,heat",13,42.0,2021-01-25 00:00:00,2021-02-08 00:00:00,1838.0,1.47,Bay & Bloor,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Squash/Racquet Court, Visitor Parking",SW,Toronto
C5087687,Unit 808 - 15 Grenville St,Bay Street Corridor - Toronto,Condo Apt,609000,597626,2021-02-13 00:00:00,600000.0,1.0,1,0,2201.0,"Condo Apt, Apartment",354.0,,0.0,,"water,heat",20,42.0,2021-01-18 00:00:00,2021-02-13 00:00:00,1671.0,1.95,Yonge & College,"Concierge, Party/Meeting Room, Recreation Room, Rooftop Deck/Garden",N,Toronto
C5084007,Unit 3707 - 8 Eglinton Ave E,Mount Pleasant East - Toronto,Condo Apt,588000,596651,2021-02-10 00:00:00,588000.0,1.0,1,0,2564.0,"Condo Apt, Apartment",414.0,0-5,500.0,,,25,25.0,2021-01-13 00:00:00,2021-02-10 00:00:00,1500.0,1.6,Yonge-Eglinton,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto
C5106821,Unit 909 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,599000,610523,2021-02-08 00:00:00,618500.0,2.0,1,1,2009.0,"Condo Apt, Loft",441.0,,600.0,,"water,heat",0,24.0,2021-02-06 00:00:00,2021-02-08 00:00:00,1900.0,2.29,Queen St W & Dovercourt,"Exercise Room, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",SE,Toronto
C5106366,Unit 2710 - 89 Mcgill St,Church-Yonge Corridor - Toronto,Condo Apt,592800,560336,2021-02-08 00:00:00,595000.0,1.0,1,0,1680.0,"Condo Apt, Apartment",338.0,0-5,0.0,,,1,37.0,2021-02-05 00:00:00,2021-02-08 00:00:00,1804.0,2.43,Mcgill & Church,"Concierge, Exercise Room, Gym, Outdoor Pool, Sauna, Visitor Parking",S,Toronto
W5104922,Unit 1406 - 15 Windermere Ave,High Park-Swansea - Toronto,Condo Apt,599900,607884,2021-02-14 00:00:00,600000.0,1.33,1,1,1980.0,"Condo Apt, Apartment",614.0,11-15,600.0,,"water,hydro,heat",2,22.0,2021-02-04 00:00:00,2021-02-14 00:00:00,1967.0,2.12,Windermere & Queensway,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",NE,Toronto
C5103779,Unit 909 - 210 Simcoe St,Kensington-Chinatown - Toronto,Condo Apt,629900,628082,2021-02-09 00:00:00,720000.0,1.33,1,1,2927.0,"Condo Apt, Apartment",523.0,,700.0,,"water,heat",2,27.0,2021-02-04 00:00:00,2021-02-09 00:00:00,1811.0,1.74,Queen & University,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",E,Toronto
C5102772,Unit 3716 - 15 Iceboat Terr S,Waterfront Communities C1 - Toronto,Condo Apt,597000,592964,2021-02-06 00:00:00,647000.0,1.33,1,1,2229.0,"Condo Apt, Apartment",492.0,6-10,600.0,,"water,heat",3,30.0,2021-02-03 00:00:00,2021-02-07 00:00:00,1900.0,2.16,Fort York & Spadina,"Concierge, Gym, Party/Meeting Room, Sauna, Squash/Racquet Court, Visitor Parking",N,Toronto
C5102652,Unit 706 - 170 Chiltern Hill Rd,Humewood-Cedarvale - Toronto,Condo Apt,554000,560579,2021-02-12 00:00:00,554000.0,1.0,1,1,2441.0,"Condo Apt, Apartment",550.0,,500.0,,"water,heat",3,27.0,2021-02-03 00:00:00,2021-02-12 00:00:00,1883.0,2.1,Bathurst St & Eglinton Ave W,"Concierge, Exercise Room, Guest Suites, Gym, Party/Meeting Room, Visitor Parking",N,Toronto
C5102519,Unit 606 - 25 Capreol Crt,Waterfront Communities C1 - Toronto,Condo Apt,689000,709340,2021-02-10 00:00:00,730000.0,2.33,2,1,2766.0,"Condo Apt, Apartment",626.0,,800.0,,"water,heat",4,30.0,2021-02-02 00:00:00,2021-02-10 00:00:00,2238.0,2.08,Spadina & Front St,"Concierge, Guest Suites, Gym, Indoor Pool, Sauna, Visitor Parking",N,Toronto
C5102514,Unit 1109 - 88 Harbour St,Waterfront Communities C1 - Toronto,Condo Apt,658800,648835,2021-02-19 00:00:00,655000.0,1.0,1,0,2075.0,"Condo Apt, Apartment",398.0,0-5,500.0,,"water,heat",3,30.0,2021-02-03 00:00:00,2021-02-19 00:00:00,1733.0,1.92,Bay St & Harbour St,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Security Guard",S,Toronto
C5102199,Unit 602 - 125 Peter St,Waterfront Communities C1 - Toronto,Condo Apt,699000,708014,2021-02-09 00:00:00,765000.0,2.0,2,0,2853.0,"Condo Apt, Apartment",454.0,,700.0,,"water,heat",4,30.0,2021-02-02 00:00:00,2021-02-09 00:00:00,2158.0,2.19,Peter & Richmond,"Bbqs Allowed, Bike Storage, Concierge, Exercise Room, Guest Suites, Party/Meeting Room",NW,Toronto
C5099893,Unit 2808 - 80 John St,Waterfront Communities C1 - Toronto,Condo Apt,669000,669081,2021-02-10 00:00:00,685000.0,1.33,1,0,2573.0,"Condo Apt, Apartment",567.0,,600.0,,"water,heat",5,30.0,2021-02-01 00:00:00,2021-02-10 00:00:00,2050.0,2.0,Adelaide & John,"Concierge, Gym, Indoor Pool, Media Room, Rooftop Deck/Garden, Visitor Parking",NE,Toronto
C5084592,Unit 804 - 501 Adelaide St W,Waterfront Communities C1 - Toronto,Condo Apt,639900,637777,2021-02-19 00:00:00,625000.0,1.0,1,0,2639.0,"Condo Apt, Apartment",555.0,0-5,600.0,,"water,heat",25,33.0,2021-01-12 00:00:00,2021-02-19 00:00:00,2004.0,1.98,Adelaide St. & Portland St.,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Security Guard",E,Toronto
C5081666,Unit 2508 - 215 Queen St W,Waterfront Communities C1 - Toronto,Condo Apt,669900,670417,2021-02-10 00:00:00,669000.0,2.0,1,0,2887.0,"Condo Apt, Apartment",499.0,0-5,500.0,,,26,29.0,2021-01-11 00:00:00,2021-02-10 00:00:00,2295.0,2.49,Queen & University,"Bike Storage, Concierge, Exercise Room, Gym, Recreation Room",NE,Toronto
C4996241,Unit 413 - 889 Bay St,Bay Street Corridor - Toronto,Condo Apt,675000,677499,2021-02-17 00:00:00,642000.0,1.0,1,1,2507.0,"Condo Apt, Apartment",545.0,16-30,600.0,,"water,hydro,heat",78,45.0,2020-11-20 00:00:00,2021-02-17 00:00:00,1809.0,1.51,Bay & Wellesley,,E,Toronto
C4990945,Unit 901 - 55 Bloor St E,Church-Yonge Corridor - Toronto,Condo Apt,609000,589562,2021-02-17 00:00:00,565000.0,1.33,1,0,2291.0,"Condo Apt, Apartment",615.0,,600.0,,"water,hydro,heat",82,26.0,2020-11-16 00:00:00,2021-02-17 00:00:00,1674.0,1.48,Yonge & Bloor,,S,Toronto
C4953034,Unit 1510 - 100 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,599900,610527,2021-02-18 00:00:00,592000.0,1.33,1,1,2040.0,"Condo Apt, Apartment",612.0,,500.0,,water,115,23.0,2020-10-14 00:00:00,2021-02-18 00:00:00,2083.0,2.3,Church & Bloor,"Security Guard, Security System, Indoor Pool, Recreation Room, Exercise Room, Sauna",S,Toronto
W4910181,Unit 204 - 240 Scarlett Rd,Rockcliffe-Smythe - Toronto,Condo Apt,710000,701774,2021-02-06 00:00:00,685000.0,3.0,2,1,1955.0,"Condo Apt, Apartment",825.0,,1000.0,,"water,hydro,heat",146,36.0,2020-09-13 00:00:00,2021-02-06 00:00:00,2684.0,2.44,Eglinton & Scarlett Road,,NE,Toronto
C5105913,Unit 6402 - 88 Harbour St,Waterfront Communities C1 - Toronto,Condo Apt,654900,637280,2021-02-08 00:00:00,655000.0,1.0,1,0,2405.0,"Condo Apt, Apartment",386.0,0-5,0.0,,"water,heat",0,30.0,2021-02-05 00:00:00,2021-02-08 00:00:00,1733.0,1.89,York St & Harbour St,"Concierge, Games Room, Guest Suites, Gym",N,Toronto
C5105095,Unit 1901 - 115 Blue Jays Way,Waterfront Communities C1 - Toronto,Condo Apt,619000,603156,2021-02-09 00:00:00,610000.0,1.0,1,0,,"Condo Apt, Apartment",341.0,0-5,500.0,,heat,2,30.0,2021-02-03 00:00:00,2021-02-09 00:00:00,1900.0,2.8,King & Spadina,,E,Toronto
W5104167,Unit 220 - 50 Joe Shuster Way,South Parkdale - Toronto,Condo Townhouse,699000,713047,2021-02-08 00:00:00,765000.0,2.0,1,1,2795.0,"Condo Townhouse, 2-Storey",469.0,,800.0,,water,1,23.0,2021-02-04 00:00:00,2021-02-08 00:00:00,2375.0,2.65,King & Dufferin,"Bbqs Allowed, Visitor Parking",NE,Toronto
C5103184,Unit 204 - 255 Richmond St E,Moss Park - Toronto,Condo Apt,609000,592656,2021-02-08 00:00:00,633000.0,1.0,1,1,2183.0,"Condo Apt, 2-Storey",527.0,,600.0,,"water,hydro,heat",2,28.0,2021-02-03 00:00:00,2021-02-08 00:00:00,1800.0,1.91,Richmond & Jarvis,"Concierge, Guest Suites, Gym, Party/Meeting Room, Security System, Visitor Parking",S,Toronto
C5102293,Unit 719 - 36 Blue Jays Way,Waterfront Communities C1 - Toronto,Condo Apt,599000,649502,2021-02-16 00:00:00,703000.0,1.33,2,0,2567.0,"Condo Apt, 2-Storey",993.0,,900.0,,"water,heat",3,30.0,2021-02-02 00:00:00,2021-02-16 00:00:00,2183.0,1.51,Wellington St & Blue Jays Way,"Concierge, Gym, Indoor Pool, Lap Pool, Rooftop Deck/Garden, Sauna",S,Toronto
C5102104,Unit 2501 - 20 Tubman Ave,Regent Park - Toronto,Condo Apt,599000,605491,2021-02-06 00:00:00,667500.0,1.33,1,1,2003.0,"Condo Apt, Apartment",431.0,,600.0,,"water,heat",3,32.0,2021-02-02 00:00:00,2021-02-06 00:00:00,2089.0,2.6,Dundas E & Sumach,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto
C5101948,Unit 2920 - 155 Yorkville Ave,Annex - Toronto,Condo Apt,648000,640701,2021-02-08 00:00:00,632000.0,1.33,1,0,3565.0,"Condo Apt, Apartment",565.0,New,500.0,,"water,heat",3,34.0,2021-02-02 00:00:00,2021-02-08 00:00:00,1850.0,1.5,Avenue Rd & Yorkville Ave,"Concierge, Exercise Room, Media Room, Party/Meeting Room, Security Guard",N,Toronto
C5101292,Unit 1609 - 75 East Liberty St,Niagara - Toronto,Condo Apt,624900,631209,2021-02-11 00:00:00,635000.0,1.33,1,1,2141.0,"Condo Apt, Apartment",415.0,,600.0,,"water,heat",4,25.0,2021-02-01 00:00:00,2021-02-11 00:00:00,2325.0,3.09,King St. W & Strachan Ave.,"Bbqs Allowed, Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room",W,Toronto
E5098075,Unit 5 - 817 Dundas St E,South Riverdale - Toronto,Condo Townhouse,675000,697091,2021-02-06 00:00:00,710000.0,2.0,1,1,2360.0,"Condo Townhouse, Stacked Townhse",257.0,11-15,600.0,,water,7,13.0,2021-01-29 00:00:00,2021-02-06 00:00:00,1754.0,2.1,Dundas & Broadview,"Bbqs Allowed, Bike Storage, Visitor Parking",S,Toronto
C5096885,Unit 2211 - 16 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,669000,652915,2021-02-06 00:00:00,650000.0,1.0,1,0,2722.0,"Condo Apt, Apartment",472.0,,600.0,,,9,31.0,2021-01-27 00:00:00,2021-02-06 00:00:00,1683.0,1.54,Lower Sherbourn & Lakeshore E,,SW,Toronto
C5095832,Unit 1803 - 10 Capreol Crt,Waterfront Communities C1 - Toronto,Condo Apt,569000,565695,2021-02-08 00:00:00,560000.0,1.0,1,1,2003.0,"Condo Apt, Apartment",453.0,6-10,500.0,,"water,heat",9,31.0,2021-01-27 00:00:00,2021-02-08 00:00:00,1750.0,2.11,Spadina & Fort York,"Bbqs Allowed, Outdoor Pool, Sauna, Security Guard, Squash/Racquet Court, Visitor Parking",N,Toronto
C5093624,Unit 1312 - 101 Erskine Ave,Mount Pleasant West - Toronto,Condo Apt,649000,647124,2021-02-05 00:00:00,646000.0,1.33,1,1,2729.0,"Condo Apt, Apartment",411.0,,600.0,,,12,29.0,2021-01-24 00:00:00,2021-02-05 00:00:00,1914.0,2.08,Yonge St & Eglinton Ave,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Sauna, Visitor Parking",W,Toronto
C5087489,Unit 309 - 50 Wellesley St E,Church-Yonge Corridor - Toronto,Condo Apt,645000,626265,2021-02-08 00:00:00,635000.0,1.33,1,0,2450.0,"Condo Apt, Apartment",354.0,0-5,500.0,,,18,37.0,2021-01-18 00:00:00,2021-02-08 00:00:00,1717.0,1.89,Yonge & Wellesley,"Guest Suites, Gym, Outdoor Pool, Party/Meeting Room, Security Guard",S,Toronto
C5084969,Unit 511 - 576 Front St W,Waterfront Communities C1 - Toronto,Condo Apt,589900,575768,2021-02-05 00:00:00,573000.0,1.0,1,0,,"Condo Apt, Apartment",320.0,,500.0,,"water,heat",22,30.0,2021-01-14 00:00:00,2021-02-05 00:00:00,1533.0,2.26,Bathurst & Front St.,"Concierge, Exercise Room, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room",S,Toronto
C5083985,Unit 3212 - 185 Roehampton Ave,Mount Pleasant West - Toronto,Condo Apt,585000,583335,2021-02-05 00:00:00,580000.0,1.33,1,0,2357.0,"Condo Apt, Apartment",371.0,0-5,500.0,,water,23,29.0,2021-01-13 00:00:00,2021-02-05 00:00:00,1740.0,2.17,Roehampton & Redpath,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Sauna, Visitor Parking",W,Toronto
C5075354,Unit 623 - 109 Front St E,Moss Park - Toronto,Condo Apt,599900,591731,2021-02-09 00:00:00,585000.0,1.33,1,0,2033.0,"Condo Apt, Apartment",429.0,,600.0,,"water,hydro,heat",32,23.0,2021-01-04 00:00:00,2021-02-09 00:00:00,1833.0,2.26,Front & Jarvis,,E,Toronto
C5069542,Unit 314 - 955 Bay St,Bay Street Corridor - Toronto,Condo Apt,599000,586064,2021-02-10 00:00:00,580500.0,1.0,1,0,,"Condo Apt, Apartment",349.0,0-5,500.0,,,46,35.0,2020-12-21 00:00:00,2021-02-10 00:00:00,1516.0,2.07,Bay St & Wellesley,,S,Toronto
C5055704,Unit 1111 - 188 Cumberland St,Annex - Toronto,Condo Apt,688800,677114,2021-02-06 00:00:00,670000.0,1.33,1,0,3026.0,"Condo Apt, Apartment",416.0,New,500.0,Other,,64,24.0,2020-12-03 00:00:00,2021-02-06 00:00:00,1600.0,1.4,Cumberland & Avenue Rd & Yorkville,,W,Toronto
C4983078,Unit 1810 - 25 Telegram Mews,Waterfront Communities C1 - Toronto,Condo Apt,609800,591038,2021-02-05 00:00:00,586500.0,1.33,1,1,1999.0,"Condo Apt, Apartment",356.0,,500.0,,"water,heat",89,31.0,2020-11-08 00:00:00,2021-02-05 00:00:00,1867.0,2.42,Spadina & Bremner,"Exercise Room, Games Room, Party/Meeting Room",SW,Toronto
E5104595,23 Carnahan Terr,East End-Danforth - Toronto,Condo Townhouse,669900,685580,2021-02-05 00:00:00,780000.0,2.0,2,1,2578.0,"Condo Townhouse, Stacked Townhse",232.0,6-10,1000.0,,,0,18.0,2021-02-04 00:00:00,2021-02-05 00:00:00,2828.0,3.92,Victoria Park & Gerrrard St,Bbqs Allowed,W,Toronto
C5103399,Unit 808 - 400 Adelaide St E,Moss Park - Toronto,Condo Apt,628080,619773,2021-02-05 00:00:00,636000.0,1.33,2,0,2177.0,"Condo Apt, Apartment",426.0,,700.0,,"water,heat",1,28.0,2021-02-03 00:00:00,2021-02-05 00:00:00,1900.0,2.21,Adelaide & Sherbourne,"Bike Storage, Concierge, Exercise Room, Gym, Rooftop Deck/Garden, Visitor Parking",W,Toronto
E5102948,Unit 5 - 1 Bastedo Ave,Woodbine Corridor - Toronto,Condo Townhouse,699900,751489,2021-02-04 00:00:00,875000.0,2.0,2,0,2591.0,"Condo Townhouse, 2-Storey",450.0,,1400.0,Finished,,1,12.0,2021-02-03 00:00:00,2021-02-04 00:00:00,2708.0,3.08,Danforth & Coxwell,,NS,Toronto
C5102413,Unit 916 - 628 Fleet St,Niagara - Toronto,Condo Apt,566000,562124,2021-02-05 00:00:00,592000.0,1.0,1,0,2051.0,"Condo Apt, Apartment",376.0,,600.0,,"water,heat",1,25.0,2021-02-03 00:00:00,2021-02-05 00:00:00,1603.0,2.02,Lakeshore Blvd W & Bathurst St,"Gym, Indoor Pool, Rooftop Deck/Garden, Visitor Parking",N,Toronto
C5101406,Unit 608 - 260 Queens Quay W,Waterfront Communities C1 - Toronto,Condo Apt,595000,585374,2021-02-05 00:00:00,595000.0,1.0,1,0,2039.0,"Condo Apt, Apartment",505.0,,700.0,,"water,heat",2,30.0,2021-02-02 00:00:00,2021-02-05 00:00:00,1912.0,2.21,Queens Quay & Rees St.,"Bike Storage, Concierge, Exercise Room, Rooftop Deck/Garden, Sauna, Security Guard",E,Toronto
C5101222,Unit 905 - 78 Tecumseth St,Niagara - Toronto,Condo Apt,699900,702620,2021-02-05 00:00:00,755000.0,1.33,1,1,2732.0,"Condo Apt, Apartment",351.0,,700.0,,heat,2,25.0,2021-02-02 00:00:00,2021-02-05 00:00:00,2115.0,2.38,King St West & Bathurst,"Concierge, Games Room, Guest Suites, Gym, Party/Meeting Room",S,Toronto
C5099347,Unit 1002 - 300 Front St W,Waterfront Communities C1 - Toronto,Condo Apt,649900,642813,2021-02-05 00:00:00,630000.0,1.0,1,1,2453.0,"Condo Apt, Apartment",375.0,0-5,500.0,,,4,30.0,2021-01-31 00:00:00,2021-02-05 00:00:00,1736.0,1.89,Front & John,"Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room, Security System, Visitor Parking",W,Toronto
W5095396,Unit E-205 - 1110 Briar Hill Ave,Briar Hill-Belgravia - Toronto,Condo Townhouse,575000,609065,2021-02-05 00:00:00,640000.0,2.0,1,1,2315.0,"Condo Townhouse, Stacked Townhse",298.0,0-5,700.0,,,8,32.0,2021-01-27 00:00:00,2021-02-05 00:00:00,2240.0,3.17,Dufferin & Briar Hill,"Bbqs Allowed, Bike Storage, Security System, Visitor Parking",W,Toronto
C5095391,Unit 2602 - 88 Harbour St,Waterfront Communities C1 - Toronto,Condo Apt,635000,599822,2021-02-06 00:00:00,610000.0,1.0,1,0,1901.0,"Condo Apt, Apartment",359.0,0-5,0.0,,"water,heat",8,31.0,2021-01-27 00:00:00,2021-02-06 00:00:00,1733.0,2.13,Bay & Harbour St,"Concierge, Games Room, Guest Suites, Gym",NW,Toronto
40060215,131 THORNY VINE Way,Bayview Village - Toronto,Condo/Apt Unit,638800,629997,2021-02-08 00:00:00,820253.0,4.33,3,1,2399.0,"Condo/Apt Unit, 2 Storey",,,1300.0,,,9,,2021-01-26 00:00:00,2021-02-07 00:00:00,,,,BBQs Permitted,,Toronto
"C5091708, 1223640",Unit 245 - 10 Capreol Crt,Waterfront Communities C1 - Toronto,Condo Apt,619900,620143,2021-02-12 00:00:00,612000.0,1.33,1,0,2108.0,"Condo Apt, Apartment",432.0,,600.0,,"water,heat",13,30.0,2021-01-22 00:00:00,2021-02-12 00:00:00,1746.0,1.98,Spadina & Front,"Concierge, Exercise Room, Guest Suites, Gym, Visitor Parking",N,Toronto
C5091214,Unit 1807 - 89 Mcgill St,Church-Yonge Corridor - Toronto,Condo Apt,599900,593302,2021-02-11 00:00:00,588000.0,1.0,1,0,1643.0,"Condo Apt, Apartment",367.0,,0.0,,,13,37.0,2021-01-22 00:00:00,2021-02-11 00:00:00,1625.0,1.97,Church & Gerrard,"Concierge, Gym, Indoor Pool, Party/Meeting Room",E,Toronto
W5088491,Unit 812 - 1830 Bloor St W,High Park North - Toronto,Condo Apt,624900,613271,2021-02-04 00:00:00,615000.0,1.0,1,0,2150.0,"Condo Apt, Apartment",358.0,0-5,500.0,,"water,heat",16,20.0,2021-01-19 00:00:00,2021-02-04 00:00:00,1957.0,2.64,Bloor West & High Park,"Concierge, Gym, Rooftop Deck/Garden, Visitor Parking",SW,Toronto
C5084526,Unit 1802 - 15 Maitland Pl,Cabbagetown-South St. James Town - Toronto,Condo Apt,611000,600540,2021-02-04 00:00:00,609000.0,1.33,1,1,2237.0,"Condo Apt, Apartment",785.0,,800.0,,"water,hydro,heat",21,26.0,2021-01-14 00:00:00,2021-02-04 00:00:00,2100.0,1.96,Wellesley & Jarvis,"Concierge, Gym, Indoor Pool, Squash/Racquet Court, Tennis Court, Visitor Parking",N,Toronto
C5083903,Unit 311 - 12 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,559900,537874,2021-02-04 00:00:00,550000.0,1.0,1,0,1826.0,"Condo Apt, Apartment",392.0,0-5,500.0,,,22,27.0,2021-01-13 00:00:00,2021-02-04 00:00:00,1792.0,2.49,Queens Quay & Bonnycastle,"Concierge, Exercise Room, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room",SW,Toronto
C5074016,Unit 4203 - 5 St Joseph St,Bay Street Corridor - Toronto,Condo Apt,668000,647553,2021-02-05 00:00:00,650000.0,1.0,1,0,2733.0,"Condo Apt, Apartment",417.0,,500.0,,"water,heat",32,35.0,2021-01-03 00:00:00,2021-02-05 00:00:00,1710.0,1.66,Yonge & Wellesley,"Concierge, Gym, Recreation Room, Rooftop Deck/Garden, Sauna, Visitor Parking",S,Toronto
C4996258,Unit 205 - 478 King St W,Waterfront Communities C1 - Toronto,Condo Apt,639900,637607,2021-02-08 00:00:00,615000.0,1.33,1,0,2411.0,"Condo Apt, Apartment",471.0,6-10,600.0,,"water,heat",76,29.0,2020-11-20 00:00:00,2021-02-08 00:00:00,1825.0,1.92,King St & Spandina Ave,,N,Toronto
C4979313,Unit 1004 - 17 Dundonald St,Church-Yonge Corridor - Toronto,Condo Apt,579000,562457,2021-02-08 00:00:00,560000.0,1.0,1,1,,"Condo Apt, Apartment",659.0,New,500.0,,heat,91,25.0,2020-11-05 00:00:00,2021-02-08 00:00:00,1970.0,2.48,Yonge & Wellesley,,N,Toronto
C4847992,Unit 606 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,599900,547555,2021-02-05 00:00:00,555000.0,1.0,1,0,2102.0,"Condo Apt, Apartment",400.0,0-5,500.0,,heat,191,16.0,2020-07-28 00:00:00,2021-02-05 00:00:00,1825.0,2.42,Adelaide & Sherbourne,"Concierge, Exercise Room, Rooftop Deck/Garden",NE,Toronto
